View Statements Option in Quick Actions RHS is Not Displayed------------>  Closed FD - RHS Sections
Terms and Conditions is Not Present in findElements------------>  FD- RHS- Loan Against Fixed Deposit- verify Customer is able to view Terms and Conditions

Failed in verify Terms and Conditions button Is Displayed In The Page. Exception: class java.lang.NullPointerException------------>  FD- RHS- Loan Against Fixed Deposit- verify Customer is able to view Terms and Conditions

By proceeding, you agree to the is Not Present------------>  FD- RHS- Loan Against Fixed Deposit- verify Customer is able to view Terms and Conditions

Terms and Conditions is Not Present in findElements------------>  FD- RHS- Loan Against Fixed Deposit- verify Customer is able to view Terms and Conditions

Failed in click on Terms and Conditions button using for Loop. Exception: class java.lang.NullPointerException------------>  FD- RHS- Loan Against Fixed Deposit- verify Customer is able to view Terms and Conditions

LOAN AGAINST FIXED DEPOSIT TERMS AND CONDITIONS is Not Present------------>  FD- RHS- Loan Against Fixed Deposit- verify Customer is able to view Terms and Conditions

Close Button in Popup is Not Verified------------>  FD- RHS- Loan Against Fixed Deposit- verify Customer is able to view Terms and Conditions

Got It button is Not Displayed------------>  FD- RHS- Loan Against Fixed Deposit- verify Customer is able to view Terms and Conditions

Failed to redirect to LAFD Page : 963589------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

Enter Amount Text Boxis not Displayed------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

GENERATE OTP is Not Present in findElements------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

Failed in click on GENERATE OTP button using for Loop. Exception: class java.lang.NullPointerException------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

OTP Screen Text box 1 is Not Present------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

OTP Screen Text box 2 is Not Present------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

OTP Screen Text box 3 is Not Present------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

OTP Screen Text box 4 is Not Present------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

OTP Screen Text box 5 is Not Present------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

OTP Screen Text box 6 is Not Present------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

Submit Button in OTP Screen is Enabled not verified------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

Submit Button in OTP Screen is Not Present------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

Request Raised is Not Displayed------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

Congratulations! is Not Present------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

Your loan amount will be credited to your bank account within 1 business day is Not Present------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

Failed in scroll To WebElement for Reference Number Label. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

Reference Number is not displayed------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

Failed in scroll To WebElement for Fixed Deposit Number Label. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

Fixed Deposit Number is not displayed------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

Failed in scroll To WebElement for Loan Amount Label. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

Loan Amount is not displayed------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

Failed in scroll To WebElement for Rate of Interest Label. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

Rate of Interest is not displayed------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

Failed in scroll To WebElement for Tenure Label. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

Tenure is not displayed------------>  FD- RHS- Loan Against Fixed Deposit- verify congratulation screen to be shown´

MyRelations Section is Not Verified------------>  FD- RHS- Loan Against Fixed Deposit- verify Error message when Primary account holder is a Minor×

My Relation is not Working------------>  FD- RHS- Loan Against Fixed Deposit- verify Error message when Primary account holder is a Minor×

MyRelations Section is Not Verified------------>  FD- RHS- Loan Against Fixed Deposit- verify Error message when FD Is maturing in less than 1 monthè

My Relation is not Working------------>  FD- RHS- Loan Against Fixed Deposit- verify Error message when FD Is maturing in less than 1 monthè

Failed in verify Page Redirection Using Tag and Text Your request cannot be processed online as there is a co-applicant involved. Please visit our nearest branch. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Loan Against Fixed Deposit- verify LAFD will not be allowed to joint account holdersù

MyRelations Section is Not Verified------------>  FD- RHS- Loan Against Fixed Deposit- verify OTP popupĔ

My Relation is not Working------------>  FD- RHS- Loan Against Fixed Deposit- verify OTP popupĔ

FIXED DEPOSIT Account Number 963589 is Not Redirected------------>  FD- RHS- Loan Against Fixed Deposit- verify OTP popup 2ō

Not Redirected to Expected------------>  FD- RHS- Loan Against Fixed Deposit- verify OTP popup 2ō

Failed in wait for Deposits tab Until Visible Fluent. Exception: class org.openqa.selenium.TimeoutException------------>  FD- RHS- Submit TDS- verify customer is redirected to “TDS Waiver Page” after selecting “Submit TDS Waiver” under Things you can do on Fixed Deposit Pageš

Deposits tab is Not Present in this Customer Id------------>  FD- RHS- Submit TDS- verify customer is redirected to “TDS Waiver Page” after selecting “Submit TDS Waiver” under Things you can do on Fixed Deposit Pageš

FIXED DEPOSIT 544165 No. Tile is Not Present in this customer Id------------>  FD- RHS- Submit TDS- verify customer is redirected to “TDS Waiver Page” after selecting “Submit TDS Waiver” under Things you can do on Fixed Deposit Pageš

FIXED DEPOSIT Account Number 544165 is Not Redirected------------>  FD- RHS- Submit TDS- verify customer is redirected to “TDS Waiver Page” after selecting “Submit TDS Waiver” under Things you can do on Fixed Deposit Pageš

Not Redirected to Expected------------>  FD- RHS- Submit TDS- verify customer is redirected to “TDS Waiver Page” after selecting “Submit TDS Waiver” under Things you can do on Fixed Deposit Pageš

Failed in verify Page Redirection Using Tag and Text TDS Waiver. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify Form 15 G to be displayed when age is less than 60ų

Fill up your Form 15 G is Not Present------------>  FD- RHS- Submit TDS- verify Form 15 G to be displayed when age is less than 60ų

MyRelations Section is Not Verified------------>  FD- RHS- Submit TDS- verify Form 15 H to be displayed when age is more than or equals to 60ƅ

My Relation is not Working------------>  FD- RHS- Submit TDS- verify Form 15 H to be displayed when age is more than or equals to 60ƅ

MyRelations Section is Not Verified------------>  FD- RHS- Submit TDS- verify customer is able to view details when clicks on Submit TDS waiverƘ

My Relation is not Working------------>  FD- RHS- Submit TDS- verify customer is able to view details when clicks on Submit TDS waiverƘ

MyRelations Section is Not Verified------------>  FD- RHS- Submit TDS- verify customer is able to view Part 2 details when clicks on Submit TDS waiverƪ

My Relation is not Working------------>  FD- RHS- Submit TDS- verify customer is able to view Part 2 details when clicks on Submit TDS waiverƪ

MyRelations Section is Not Verified------------>  FD- RHS- Submit TDS- verify customer is able to view and download the file from Download the form CTAƽ

My Relation is not Working------------>  FD- RHS- Submit TDS- verify customer is able to view and download the file from Download the form CTAƽ

MyRelations Section is Not Verified------------>  FD- RHS- Submit TDS- verify page to be displayed in which customer will have to enter his Income details under Additional information requiredǑ

My Relation is not Working------------>  FD- RHS- Submit TDS- verify page to be displayed in which customer will have to enter his Income details under Additional information requiredǑ

MyRelations Section is Not Verified------------>  FD- RHS- Submit TDS- verify Customer redirected to Service screen when clicks on Cancel Button in Additional information pageǦ

My Relation is not Working------------>  FD- RHS- Submit TDS- verify Customer redirected to Service screen when clicks on Cancel Button in Additional information pageǦ

MyRelations Section is Not Verified------------>  FD- RHS- Submit TDS-verify customer will have to enter other fixed deposit income, & verify other Input BoxesǼ

My Relation is not Working------------>  FD- RHS- Submit TDS-verify customer will have to enter other fixed deposit income, & verify other Input BoxesǼ

MyRelations Section is Not Verified------------>  FD- RHS- Submit TDS- verify when customer selects Tax assessment ToggleȐ

My Relation is not Working------------>  FD- RHS- Submit TDS- verify when customer selects Tax assessment ToggleȐ

MyRelations Section is Not Verified------------>  FD- RHS- Submit TDS- verify Details in Part 2 section should be pre populatedȨ

My Relation is not Working------------>  FD- RHS- Submit TDS- verify Details in Part 2 section should be pre populatedȨ

MyRelations Section is Not Verified------------>  FD- RHS- Submit TDS- verify Terms and Conditions in Check and Submit pageɁ

My Relation is not Working------------>  FD- RHS- Submit TDS- verify Terms and Conditions in Check and Submit pageɁ

MyRelations Section is Not Verified------------>  FD- RHS- Submit TDS- verify Generate OTP in Check and Submit pageɚ

My Relation is not Working------------>  FD- RHS- Submit TDS- verify Generate OTP in Check and Submit pageɚ

Failed in verify Page Redirection Using Tag and Text TDS Waiver. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

PROCEED is Not Present in findElements------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

Failed in verify PROCEED button Is Displayed In The Page. Exception: class java.lang.NullPointerException------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

PROCEED is Not Present in findElements------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

Failed in click on PROCEED button using for Loop. Exception: class java.lang.NullPointerException------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

Failed in verify Page Redirection Using Tag and Text Additional information required. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

Failed in Type In Other Fixed Deposit Income Text Box value as 350000. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

Failed in Clear edit Box Total number of fixed deposits. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

Failed in Type In Total number of fixed deposits value as 1. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

PROCEED is Not Present in findElements------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

Failed in verify PROCEED button Is Displayed In The Page. Exception: class java.lang.NullPointerException------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

PROCEED is Not Present in findElements------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

Failed in click on PROCEED button using for Loop. Exception: class java.lang.NullPointerException------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

Unable to Proceed is Not Present------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

Close Button in Popup is Not Verified------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

TDS waiver is not applicable if your FDs total interest amount is more than Rs 3lacs is Not Present------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

Got It button is Not Displayed------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

FIXED DEPOSIT Account Number 1015057 is Not Redirected------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

Not Redirected to Expected------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 3 Lac under the field ”Total amount for which Form 15H ﬁled”ɳ

Failed in verify Page Redirection Using Tag and Text TDS Waiver. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

PROCEED is Not Present in findElements------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

Failed in verify PROCEED button Is Displayed In The Page. Exception: class java.lang.NullPointerException------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

PROCEED is Not Present in findElements------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

Failed in click on PROCEED button using for Loop. Exception: class java.lang.NullPointerException------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

Failed in verify Page Redirection Using Tag and Text Additional information required. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

Failed in Type In Other Fixed Deposit Income Text Box value as 300000. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

Failed in Clear edit Box Total number of fixed deposits. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

Failed in Type In Total number of fixed deposits value as 1. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

PROCEED is Not Present in findElements------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

Failed in verify PROCEED button Is Displayed In The Page. Exception: class java.lang.NullPointerException------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

PROCEED is Not Present in findElements------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

Failed in click on PROCEED button using for Loop. Exception: class java.lang.NullPointerException------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

Unable to proceed is Not Present------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

Close Button in Popup is Not Verified------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

You are not eligible for TDS waiver as your total interest on deposit is greater than Rs. 2.5 lakh. is Not Present------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

Got It button is Not Displayed------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

FIXED DEPOSIT Account Number 963589 is Not Redirected------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

Not Redirected to Expected------------>  FD- RHS- Submit TDS- verify when customer enters an amount more than 2.5 Lac under the field”Total amount for which Form 15G ﬁled”ʊ

MyRelations Section is Not Verified------------>  FD- RHS- Submit TDS- verify option should not be shown to the customer TDS Waiver is "Already Submitted"ʙ

My Relation is not Working------------>  FD- RHS- Submit TDS- verify option should not be shown to the customer TDS Waiver is "Already Submitted"ʙ

Failed in verify Page Redirection Using Tag and Text TDS Waiver. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify Total No. Other income + Total amount logic of 15G filled will be auto calculatedʭ

PROCEED is Not Present in findElements------------>  FD- RHS- Submit TDS- verify Total No. Other income + Total amount logic of 15G filled will be auto calculatedʭ

Failed in verify PROCEED button Is Displayed In The Page. Exception: class java.lang.NullPointerException------------>  FD- RHS- Submit TDS- verify Total No. Other income + Total amount logic of 15G filled will be auto calculatedʭ

PROCEED is Not Present in findElements------------>  FD- RHS- Submit TDS- verify Total No. Other income + Total amount logic of 15G filled will be auto calculatedʭ

Failed in click on PROCEED button using for Loop. Exception: class java.lang.NullPointerException------------>  FD- RHS- Submit TDS- verify Total No. Other income + Total amount logic of 15G filled will be auto calculatedʭ

Failed in verify Page Redirection Using Tag and Text Additional information required. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify Total No. Other income + Total amount logic of 15G filled will be auto calculatedʭ

Other Fixed Deposit Income Text Boxis not Displayed------------>  FD- RHS- Submit TDS- verify Total No. Other income + Total amount logic of 15G filled will be auto calculatedʭ

Failed in verify Page Redirection Using Tag and Text TDS Waiver. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

PROCEED is Not Present in findElements------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

Failed in verify PROCEED button Is Displayed In The Page. Exception: class java.lang.NullPointerException------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

PROCEED is Not Present in findElements------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

Failed in click on PROCEED button using for Loop. Exception: class java.lang.NullPointerException------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

Failed in verify Page Redirection Using Tag and Text Additional information required. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

Failed in Type In Other Fixed Deposit Income Text Box value as 0. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

Failed in Clear edit Box Total number of fixed deposits. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

Failed in Type In Total number of fixed deposits value as 1. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

PROCEED is Not Present in findElements------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

Failed in verify PROCEED button Is Displayed In The Page. Exception: class java.lang.NullPointerException------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

PROCEED is Not Present in findElements------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

Failed in click on PROCEED button using for Loop. Exception: class java.lang.NullPointerException------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

Failed in verify Page Redirection Using Tag and Text Please check the details and submit. Exception: class org.openqa.selenium.NoSuchElementException------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

Generate OTP is Not Present in findElements------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

Failed in verify Generate OTP button Is Displayed In The Page. Exception: class java.lang.NullPointerException------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

Generate OTP is Not Present in findElements------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

Failed in click on Generate OTP button using for Loop. Exception: class java.lang.NullPointerException------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

OTP Verification is Not Verified------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

OTP Screen Text box 1 is Not Present------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

OTP Screen Text box 2 is Not Present------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

OTP Screen Text box 3 is Not Present------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

OTP Screen Text box 4 is Not Present------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

OTP Screen Text box 5 is Not Present------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

OTP Screen Text box 6 is Not Present------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

Submit Button in OTP Screen is Enabled not verified------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

Submit Button in OTP Screen is Not Present------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

Record is already Added & Verified.Please View for Re-Generation of Report is Not Present------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

Got It button is Not Displayed------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

FIXED DEPOSIT Account Number 1015057 is Not Redirected------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

Not Redirected to Expected------------>  FD- RHS- Submit TDS- verify Popup on completing the OTP screen˒

 Account Number 640796 is Not Redirected------------>  FD RHS - Open FD - TO verify open FD available in Matured FD Customers

Not Redirected to Expected------------>  FD RHS - Open FD - TO verify open FD available in Matured FD Customers

The given window "2" is failed to open------------>  FD RHS - Open FD - TO verify open FD Redirection!

Redirected URL is not Matched : https://www.bajajfinserv.in/investments/fixed-deposit------------>  FD RHS - Open FD - TO verify open FD Redirection!

Expected URL : https://www.bajajfinserv.in/fixed-deposit-application-form?ProductName=FD------------>  FD RHS - Open FD - TO verify open FD Redirection!

 Account Number <Acc Number> is Not Redirected------------>  FD  - View Details - Home My Relations - Redirection+

Not Redirected to Expected------------>  FD  - View Details - Home My Relations - Redirection+

FIXED DEPOSIT 229405 No. Tile is Not Present in this customer Id------------>  Active FD - Renew Your FD is not Showing in RHS for Already Renewed FD Account

 Account Number 229405 is Not Redirected------------>  Active FD - Renew Your FD is not Showing in RHS for Already Renewed FD Account

Not Redirected to Expected------------>  Active FD - Renew Your FD is not Showing in RHS for Already Renewed FD Account

 Account Number 806107 is Not Redirected------------>  To verify Renew your FD redirected to Renewal Detail Page - Cumulative"

Not Redirected to Expected------------>  To verify Renew your FD redirected to Renewal Detail Page - Cumulative"

Home Page Text is Not Verified------------>  To verify Components of Renewal Plan page - CumulativeĢ

Login is Unsuccessfull------------>  To verify Components of Renewal Plan page - CumulativeĢ

Sign Out Button is Not Present------------>  To verify Components of Renewal Plan page - CumulativeĢ

60 Option in Tenure Section - Blue Color is Not Verified------------>  To verify Default Options in Renew Plan Page - Cumulativeƴ

60 Option in Tenure Section is not Default selected------------>  To verify Default Options in Renew Plan Page - Cumulativeƴ

Badge with 60 Selection Box Under Tenure Title is not verified------------>  To verify Default Options in Renew Plan Page - Cumulativeƴ

Renew Amount Text box in Renew Plan is Not Accepted following value: 1.23456789------------>  To Validate Renewal Amount Text box in Renew Plan Page - Cumulativeǥ

Actual Value: 123456789------------>  To Validate Renewal Amount Text box in Renew Plan Page - Cumulativeǥ

Renew Amount Text box in Renew Plan is Not Accepted following value: 12.3456789------------>  To Validate Renewal Amount Text box in Renew Plan Page - Cumulativeǥ

Actual Value: 123456789------------>  To Validate Renewal Amount Text box in Renew Plan Page - Cumulativeǥ

Renew Amount Text box in Renew Plan is Not Accepted following value: 123.456789------------>  To Validate Renewal Amount Text box in Renew Plan Page - Cumulativeǥ

Actual Value: 123456789------------>  To Validate Renewal Amount Text box in Renew Plan Page - Cumulativeǥ

Renew Amount Text box in Renew Plan is Not Accepted following value: 1234.56789------------>  To Validate Renewal Amount Text box in Renew Plan Page - Cumulativeǥ

Actual Value: 123456789------------>  To Validate Renewal Amount Text box in Renew Plan Page - Cumulativeǥ

Renew Amount Text box in Renew Plan is Not Accepted following value: 12345.6780------------>  To Validate Renewal Amount Text box in Renew Plan Page - Cumulativeǥ

Actual Value: 123456780------------>  To Validate Renewal Amount Text box in Renew Plan Page - Cumulativeǥ

Renew Amount Text box in Renew Plan is Not Accepted following value: 123456.780------------>  To Validate Renewal Amount Text box in Renew Plan Page - Cumulativeǥ

Actual Value: 123456780------------>  To Validate Renewal Amount Text box in Renew Plan Page - Cumulativeǥ

Renew Amount Text box in Renew Plan is Not Accepted following value: 1234567.80------------>  To Validate Renewal Amount Text box in Renew Plan Page - Cumulativeǥ

Actual Value: 123456780------------>  To Validate Renewal Amount Text box in Renew Plan Page - Cumulativeǥ

Renew Amount Text box in Renew Plan is Not Accepted following value: 12345678.0------------>  To Validate Renewal Amount Text box in Renew Plan Page - Cumulativeǥ

Actual Value: 123456780------------>  To Validate Renewal Amount Text box in Renew Plan Page - Cumulativeǥ

Enter a tenure between 12 and 60 months is Not Verified------------>  To Verify Custom Option Textbox in Select Tenure - Cumulativeǽ

Enter months between 12 and 60 Error Message error message is not displayed------------>  To Verify Custom Option Textbox in Select Tenure - Cumulativeǽ

Enter months between 12 and 60 Error Message error message is not displayed------------>  To Verify Custom Option Textbox in Select Tenure - Cumulativeǽ

Enter months between 12 and 60 Error Message error message is not displayed------------>  To Verify Custom Option Textbox in Select Tenure - Cumulativeǽ

Enter months between 12 and 60 Error Message error message is not displayed------------>  To Verify Custom Option Textbox in Select Tenure - Cumulativeǽ

Enter months between 12 and 60 Error Message error message is not displayed------------>  To Verify Custom Option Textbox in Select Tenure - Cumulativeǽ

I confirm the deposit summary mentioned here. I agree to the is Not Verified------------>  To Verify Components of FD Renew Summary Page - Cumulativeɋ

terms and conditions is Not Verified------------>  To Verify Components of FD Renew Summary Page - Cumulativeɋ

RHS Option Renew your FD in Insurance Service Pageis not Displayed------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

Redirected URL is not Matched : https://uat-oneweb.bajajfinserv.in/MyAccountFixedDeposit/FixedDeposit/Index------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

Expected URL : https://uat-oneweb.bajajfinserv.in/MyAccountFixedDeposit/FixedDeposit/FDRenewalDetails------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

Proceed Button in FD Renew Plan is Not Present------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

Redirected URL is not Matched : https://uat-oneweb.bajajfinserv.in/MyAccountFixedDeposit/FixedDeposit/Index------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

Expected URL : https://uat-oneweb.bajajfinserv.in/MyAccountFixedDeposit/FixedDeposit/FDRenewalPlan------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

Proceed Button in FD Renew Plan is Not Present------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

Redirected URL is not Matched : https://uat-oneweb.bajajfinserv.in/MyAccountFixedDeposit/FixedDeposit/Index------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

Expected URL : https://uat-oneweb.bajajfinserv.in/MyAccountFixedDeposit/FixedDeposit/FDRenewalSummary------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

Check Box in FD Renew Summary Page is Not Present------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

